ensg	enst	symbol	chr
ENSG00000197919	ENST00000276927	IFNA1	9
ENSG00000168661	ENST00000439785	ZNF30	19
ENSG00000213347	ENST00000439742	MXD3	5
ENSG00000101337	ENST00000398022	TM9SF4	20
ENSG00000006756	ENST00000381154	ARSD	X
ENSG00000182631	ENST00000330120	RXFP3	5
ENSG00000136099	ENST00000377942	PCDH8	13
ENSG00000139144	ENST00000538779	PIK3C2G	12
ENSG00000204859	ENST00000377674	ZBTB48	1
ENSG00000128872	ENST00000249700	TMOD2	15
ENSG00000107130	ENST00000372398	NCS1	9
ENSG00000147873	ENST00000610521	IFNA5	9
ENSG00000162585	ENST00000400919	FAAP20	1
ENSG00000242265	ENST00000488574	PEG10	7
ENSG00000169519	ENST00000407364	METTL15	11
ENSG00000167261	ENST00000572888	DPEP2	16
ENSG00000177854	ENST00000369982	TMEM187	X
ENSG00000156466	ENST00000287020	GDF6	8
ENSG00000150782	ENST00000280357	IL18	11
ENSG00000138400	ENST00000374412	MDH1B	2
ENSG00000078401	ENST00000379375	EDN1	6
ENSG00000154001	ENST00000337537	PPP2R5E	14
ENSG00000168256	ENST00000307641	NKIRAS2	17
ENSG00000188811	ENST00000379600	NHLRC3	13
ENSG00000168890	ENST00000409668	TMEM150A	2
ENSG00000196860	ENST00000360945	TOMM20L	14
ENSG00000259224	ENST00000412468	SLC35G6	17
ENSG00000166033	ENST00000368984	HTRA1	10
ENSG00000060138	ENST00000228251	YBX3	12
ENSG00000104899	ENST00000221496	AMH	19
ENSG00000101331	ENST00000262659	CCM2L	20
ENSG00000275152	ENST00000611905	CCL16	17
ENSG00000179002	ENST00000375371	TAS1R2	1
ENSG00000179399	ENST00000377067	GPC5	13
ENSG00000267909	ENST00000599174	CCDC177	14
ENSG00000136783	ENST00000374767	NIPSNAP3A	9
ENSG00000182934	ENST00000332118	SRPRA	11
ENSG00000148634	ENST00000395198	HERC4	10
ENSG00000187808	ENST00000343905	SOWAHD	X
ENSG00000198918	ENST00000361575	RPL39	X
ENSG00000179218	ENST00000316448	CALR	19
ENSG00000151033	ENST00000375318	LYZL2	10
ENSG00000108984	ENST00000590474	MAP2K6	17
ENSG00000245848	ENST00000498907	CEBPA	19
ENSG00000171307	ENST00000393760	ZDHHC16	10
ENSG00000166797	ENST00000300030	FAM96A	15
ENSG00000172673	ENST00000630369	THEMIS	6
ENSG00000068781	ENST00000394754	STON1-GTF2A1L	2
ENSG00000137225	ENST00000398776	CAPN11	6
ENSG00000187566	ENST00000340650	NHLRC1	6
ENSG00000151693	ENST00000281419	ASAP2	2
ENSG00000039068	ENST00000261769	CDH1	16
ENSG00000135338	ENST00000392959	LCA5	6
ENSG00000104093	ENST00000543779	DMXL2	15
ENSG00000005513	ENST00000293894	SOX8	16
ENSG00000162949	ENST00000295055	CAPN13	2
ENSG00000137364	ENST00000309983	TPMT	6
ENSG00000175985	ENST00000322564	PLEKHD1	14
ENSG00000155087	ENST00000285402	ODF1	8
ENSG00000165792	ENST00000382985	METTL17	14
ENSG00000242866	ENST00000450892	STRC	15
ENSG00000196357	ENST00000304116	ZNF565	19
ENSG00000118705	ENST00000237530	RPN2	20
ENSG00000183579	ENST00000544604	ZNRF3	22
ENSG00000167635	ENST00000456324	ZNF146	19
ENSG00000165186	ENST00000379361	PTCHD1	X
ENSG00000105672	ENST00000402764	ETV2	19
ENSG00000119203	ENST00000238112	CPSF3	2
ENSG00000071242	ENST00000510118	RPS6KA2	6
ENSG00000180879	ENST00000320857	SSR4	X
ENSG00000136699	ENST00000409031	SMPD4	2
ENSG00000213923	ENST00000396832	CSNK1E	22
ENSG00000242441	ENST00000403751	GTF2A1L	2
ENSG00000185745	ENST00000371804	IFIT1	10
ENSG00000184347	ENST00000332966	SLIT3	5
ENSG00000162009	ENST00000293897	SSTR5	16
ENSG00000146112	ENST00000274853	PPP1R18	6
ENSG00000144566	ENST00000273047	RAB5A	3
ENSG00000204010	ENST00000371809	IFIT1B	10
ENSG00000178821	ENST00000310991	TMEM52	1
ENSG00000107798	ENST00000336233	LIPA	10
ENSG00000109101	ENST00000226247	FOXN1	17
ENSG00000047056	ENST00000358220	WDR37	10
ENSG00000057657	ENST00000369096	PRDM1	6
ENSG00000197879	ENST00000359786	MYO1C	17
ENSG00000197798	ENST00000533050	FAM118B	11
ENSG00000142609	ENST00000493964	CFAP74	1
ENSG00000007202	ENST00000528896	KIAA0100	17
ENSG00000123999	ENST00000243786	INHA	2
ENSG00000232948	ENST00000400079	DEFB130A	8
ENSG00000183977	ENST00000389050	PP2D1	3
ENSG00000249715	ENST00000624922	FER1L5	2
ENSG00000115155	ENST00000272371	OTOF	2
ENSG00000124006	ENST00000404537	OBSL1	2
ENSG00000164258	ENST00000296684	NDUFS4	5
ENSG00000256977	ENST00000437679	LIMS3	2
ENSG00000164180	ENST00000514135	TMEM161B	5
ENSG00000124143	ENST00000373345	ARHGAP40	20
ENSG00000156113	ENST00000286628	KCNMA1	10
ENSG00000176160	ENST00000323777	HSF5	17
ENSG00000108091	ENST00000263102	CCDC6	10
ENSG00000186881	ENST00000334726	OR13F1	9
ENSG00000119185	ENST00000360635	ITGB1BP1	2
ENSG00000067829	ENST00000217901	IDH3G	X
ENSG00000148136	ENST00000277216	OR13C4	9
ENSG00000204246	ENST00000374781	OR13C3	9
ENSG00000198879	ENST00000397167	SFMBT2	10
ENSG00000099822	ENST00000251287	HCN2	19
ENSG00000080572	ENST00000535523	PIH1D3	X
ENSG00000183153	ENST00000578689	GJD3	17
ENSG00000147459	ENST00000276440	DOCK5	8
ENSG00000155090	ENST00000285407	KLF10	8
ENSG00000119922	ENST00000638108	IFIT2	10
ENSG00000237289	ENST00000300283	CKMT1B	15
ENSG00000057663	ENST00000369076	ATG5	6
ENSG00000161996	ENST00000293879	WDR90	16
ENSG00000162062	ENST00000361837	TEDC2	16
ENSG00000133454	ENST00000407587	MYO18B	22
ENSG00000169084	ENST00000334651	DHRSX	X
ENSG00000140157	ENST00000337451	NIPA2	15
ENSG00000119917	ENST00000371818	IFIT3	10
ENSG00000131584	ENST00000354700	ACAP3	1
ENSG00000186943	ENST00000335040	OR13C8	9
ENSG00000165526	ENST00000298317	RPUSD4	11
ENSG00000277556	ENST00000374779	OR13C5	9
ENSG00000276119	ENST00000542196	OR13C2	9
ENSG00000262179	ENST00000573382	MYMX	6
ENSG00000136839	ENST00000259362	OR13C9	9
ENSG00000214717	ENST00000381223	ZBED1	X
ENSG00000179055	ENST00000318763	OR13D1	9
ENSG00000131507	ENST00000253814	NDFIP1	5
ENSG00000168454	ENST00000306084	TXNDC2	18
ENSG00000137731	ENST00000292079	FXYD2	11
ENSG00000184160	ENST00000330055	ADRA2C	4
ENSG00000113456	ENST00000382038	RAD1	5
ENSG00000187105	ENST00000553558	HEATR4	14
ENSG00000151338	ENST00000327441	MIPOL1	14
ENSG00000106399	ENST00000223129	RPA3	7
ENSG00000219545	ENST00000636849	UMAD1	7
ENSG00000142046	ENST00000392002	TMEM91	19
ENSG00000102007	ENST00000376327	PLP2	X
ENSG00000188909	ENST00000343035	BSX	11
ENSG00000175893	ENST00000380916	ZDHHC21	9
ENSG00000136830	ENST00000373312	FAM129B	9
ENSG00000100731	ENST00000304743	PCNX1	14
ENSG00000088832	ENST00000400137	FKBP1A	20
ENSG00000149527	ENST00000378486	PLCH2	1
ENSG00000077348	ENST00000221233	EXOSC5	19
ENSG00000136280	ENST00000381112	CCM2	7
ENSG00000137877	ENST00000320955	SPTBN5	15
ENSG00000226372	ENST00000441525	DCAF8L1	X
ENSG00000126249	ENST00000246535	PDCD2L	19
ENSG00000151846	ENST00000281589	PABPC3	13
ENSG00000064763	ENST00000536681	FAR2	12
ENSG00000189077	ENST00000439537	TMEM120A	7
ENSG00000214367	ENST00000243706	HAUS3	4
ENSG00000167775	ENST00000301458	CD320	19
ENSG00000168028	ENST00000443003	RPSA	3
ENSG00000171853	ENST00000324266	TRAPPC12	2
ENSG00000168269	ENST00000306268	FOXI1	5
ENSG00000072310	ENST00000355815	SREBF1	17
ENSG00000049449	ENST00000054950	RCN1	11
ENSG00000185818	ENST00000423729	NAT8L	4
ENSG00000105287	ENST00000433867	PRKD2	19
ENSG00000167114	ENST00000300456	SLC27A4	9
ENSG00000196646	ENST00000343979	ZNF136	19
ENSG00000151575	ENST00000352903	TEX9	15
ENSG00000125864	ENST00000377873	BFSP1	20
ENSG00000115289	ENST00000233630	PCGF1	2
ENSG00000004848	ENST00000379044	ARX	X
ENSG00000144224	ENST00000272638	UBXN4	2
ENSG00000069188	ENST00000392650	SDK2	17
ENSG00000125879	ENST00000246081	OTOR	20
ENSG00000156787	ENST00000287380	TBC1D31	8
ENSG00000131730	ENST00000424301	CKMT2	5
ENSG00000119684	ENST00000355774	MLH3	14
ENSG00000114270	ENST00000328333	COL7A1	3
ENSG00000136944	ENST00000355497	LMX1B	9
ENSG00000120068	ENST00000239144	HOXB8	17
ENSG00000141052	ENST00000425538	MYOCD	17
ENSG00000172939	ENST00000311806	OXSR1	3
ENSG00000258817	ENST00000555099	OR4C13	11
ENSG00000128944	ENST00000249776	KNSTRN	15
ENSG00000130024	ENST00000339209	PHF10	6
ENSG00000104321	ENST00000262209	TRPA1	8
ENSG00000071677	ENST00000165524	PRLH	2
ENSG00000197859	ENST00000354484	ADAMTSL2	9
ENSG00000102743	ENST00000338625	SLC25A15	13
ENSG00000184788	ENST00000509231	SATL1	X
ENSG00000126856	ENST00000643008	PRDM7	16
ENSG00000129226	ENST00000250092	CD68	17
ENSG00000255154	ENST00000477305	HTD2	3
ENSG00000167600	ENST00000310054	CYP2S1	19
ENSG00000160746	ENST00000292246	ANO10	3
ENSG00000167637	ENST00000618787	ZNF283	19
ENSG00000171428	ENST00000545197	NAT1	8
ENSG00000141504	ENST00000269298	SAT2	17
ENSG00000136286	ENST00000258787	MYO1G	7
ENSG00000187957	ENST00000341772	DNER	2
ENSG00000062822	ENST00000613923	POLD1	19
ENSG00000184995	ENST00000448696	IFNE	9
ENSG00000268320	ENST00000595228	SCGB1C2	17
ENSG00000167113	ENST00000300452	COQ4	9
ENSG00000240432	ENST00000390690	KRTAP13-3	21
ENSG00000086827	ENST00000200135	ZW10	11
ENSG00000147649	ENST00000336273	MTDH	8
ENSG00000162961	ENST00000342166	DPY30	2
ENSG00000075290	ENST00000343737	WNT8B	10
ENSG00000122584	ENST00000405863	NXPH1	7
ENSG00000180919	ENST00000316529	OR56B4	11
ENSG00000159593	ENST00000359087	NAE1	16
ENSG00000179639	ENST00000368115	FCER1A	1
ENSG00000133104	ENST00000451493	SPART	13
ENSG00000266964	ENST00000612146	FXYD1	19
ENSG00000113492	ENST00000231420	AGXT2	5
ENSG00000162882	ENST00000294973	HAAO	2
ENSG00000138413	ENST00000415913	IDH1	2
ENSG00000165828	ENST00000433452	PRAP1	10
ENSG00000223496	ENST00000435634	EXOSC6	16
ENSG00000261371	ENST00000563924	PECAM1	17
ENSG00000112964	ENST00000620156	GHR	5
ENSG00000204970	ENST00000504120	PCDHA1	5
ENSG00000214753	ENST00000301785	HNRNPUL2	11
ENSG00000276950	ENST00000621179	GSTT4	22
ENSG00000166250	ENST00000448775	CLMP	11
ENSG00000101997	ENST00000376227	CCDC22	X
ENSG00000251664	ENST00000398631	PCDHA12	5
ENSG00000173769	ENST00000309765	TOPAZ1	3
ENSG00000105146	ENST00000302804	AURKC	19
ENSG00000131368	ENST00000253686	MRPS25	3
ENSG00000171631	ENST00000618468	P2RY6	11
ENSG00000163554	ENST00000643759	SPTA1	1
ENSG00000168484	ENST00000318561	SFTPC	8
ENSG00000167014	ENST00000340827	TERB2	15
ENSG00000140307	ENST00000396060	GTF2A2	15
ENSG00000279111	ENST00000623167	OR10X1	1
ENSG00000158806	ENST00000397940	NPM2	8
ENSG00000196924	ENST00000369850	FLNA	X
ENSG00000095059	ENST00000210060	DHPS	19
ENSG00000153071	ENST00000320816	DAB2	5
ENSG00000127399	ENST00000359623	LRRC61	7
ENSG00000152766	ENST00000371930	ANKRD22	10
ENSG00000087191	ENST00000310144	PSMC5	17
ENSG00000131263	ENST00000332687	RLIM	X
ENSG00000181718	ENST00000313264	OR5T2	11
ENSG00000006015	ENST00000358607	REX1BD	19
ENSG00000145358	ENST00000273990	DDIT4L	4
ENSG00000163534	ENST00000368176	FCRL1	1
ENSG00000197892	ENST00000524189	KIF13B	8
ENSG00000085644	ENST00000396878	ZNF213	16
ENSG00000105696	ENST00000600490	TMEM59L	19
ENSG00000236126	ENST00000441330	CT47A3	X
ENSG00000157895	ENST00000537817	C12orf43	12
ENSG00000165131	ENST00000409607	LLCFC1	7
ENSG00000215695	ENST00000345034	RSC1A1	1
ENSG00000127412	ENST00000265310	TRPV5	7
ENSG00000162144	ENST00000447532	CYB561A3	11
ENSG00000149294	ENST00000619839	NCAM1	11
ENSG00000253831	ENST00000454449	ETV3L	1
ENSG00000157224	ENST00000287916	CLDN12	7
ENSG00000129636	ENST00000320640	ITFG1	16
ENSG00000111057	ENST00000388835	KRT18	12
ENSG00000132694	ENST00000368194	ARHGEF11	1
ENSG00000168301	ENST00000355076	KCTD6	3
ENSG00000167080	ENST00000300404	B4GALNT2	17
ENSG00000167257	ENST00000300650	RNF214	11
ENSG00000075073	ENST00000373306	TACR2	10
ENSG00000160007	ENST00000404338	ARHGAP35	19
ENSG00000151090	ENST00000396671	THRB	3
ENSG00000178394	ENST00000323865	HTR1A	5
ENSG00000228278	ENST00000431067	ORM2	9
ENSG00000149133	ENST00000278409	OR5F1	11
ENSG00000150556	ENST00000409642	LYPD6B	2
ENSG00000237515	ENST00000558583	SHISA9	16
ENSG00000181924	ENST00000355693	COA4	11
ENSG00000115368	ENST00000314761	WDR75	2
ENSG00000172232	ENST00000233997	AZU1	19
ENSG00000175575	ENST00000310571	PAAF1	11
ENSG00000130167	ENST00000316737	TSPAN16	19
ENSG00000106665	ENST00000223398	CLIP2	7
ENSG00000006757	ENST00000381042	PNPLA4	X
ENSG00000147475	ENST00000276461	ERLIN2	8
ENSG00000275410	ENST00000617811	HNF1B	17
ENSG00000132702	ENST00000255039	HAPLN2	1
ENSG00000164219	ENST00000419445	PGGT1B	5
ENSG00000198680	ENST00000358022	TUSC1	9
ENSG00000169992	ENST00000302926	NLGN2	17
ENSG00000136250	ENST00000617267	AOAH	7
ENSG00000136270	ENST00000258770	TBRG4	7
ENSG00000118526	ENST00000367882	TCF21	6
ENSG00000282301	ENST00000611620	CYP3A7-CYP3A51P	7
ENSG00000239642	ENST00000442687	MEIKIN	5
ENSG00000076984	ENST00000397983	MAP2K7	19
ENSG00000163817	ENST00000358525	SLC6A20	3
ENSG00000050393	ENST00000379170	MCUR1	6
ENSG00000152503	ENST00000282369	TRIM36	5
ENSG00000168158	ENST00000304936	OR2C1	16
ENSG00000189182	ENST00000341809	KRT77	12
ENSG00000111700	ENST00000261196	SLCO1B3	12
ENSG00000230268	ENST00000473520	SSU72P8	7
ENSG00000068831	ENST00000354024	RASGRP2	11
ENSG00000186074	ENST00000583937	CD300LF	17
ENSG00000159224	ENST00000357424	GIP	17
ENSG00000137267	ENST00000333628	TUBB2A	6
ENSG00000130227	ENST00000252512	XPO7	8
ENSG00000187634	ENST00000342066	SAMD11	1
ENSG00000101255	ENST00000422053	TRIB3	20
ENSG00000155760	ENST00000286201	FZD7	2
ENSG00000105880	ENST00000222598	DLX5	7
ENSG00000140044	ENST00000267569	JDP2	14
ENSG00000145147	ENST00000504154	SLIT2	4
ENSG00000229474	ENST00000434130	PATL2	15
ENSG00000115524	ENST00000335508	SF3B1	2
ENSG00000177483	ENST00000316997	RBM44	2
ENSG00000108107	ENST00000558815	RPL28	19
ENSG00000269699	ENST00000629319	ZIM2	19
ENSG00000079308	ENST00000171887	TNS1	2
ENSG00000198300	ENST00000326441	PEG3	19
ENSG00000168970	ENST00000382448	JMJD7-PLA2G4B	15
ENSG00000165525	ENST00000298310	NEMF	14
ENSG00000135362	ENST00000378867	PRR5L	11
ENSG00000134588	ENST00000511190	USP26	X
ENSG00000068394	ENST00000156109	GPKOW	X
ENSG00000172006	ENST00000317243	ZNF554	19
ENSG00000077264	ENST00000360648	PAK3	X
ENSG00000182698	ENST00000333527	RESP18	2
ENSG00000224109	ENST00000417339	CENPVL3	X
ENSG00000069345	ENST00000317089	DNAJA2	16
ENSG00000212710	ENST00000391403	CTAGE1	18
ENSG00000110442	ENST00000263401	COMMD9	11
ENSG00000087502	ENST00000360150	ERGIC2	12
ENSG00000092010	ENST00000382708	PSME1	14
ENSG00000150244	ENST00000417545	TRIM48	11
ENSG00000007372	ENST00000640368	PAX6	11
ENSG00000177732	ENST00000342665	SOX12	20
ENSG00000157916	ENST00000605895	RER1	1
ENSG00000198482	ENST00000359798	ZNF808	19
ENSG00000108557	ENST00000353383	RAI1	17
ENSG00000114978	ENST00000396049	MOB1A	2
ENSG00000170537	ENST00000569532	TMC7	16
ENSG00000083635	ENST00000379161	NUFIP1	13
ENSG00000150459	ENST00000621421	SAP18	13
ENSG00000049656	ENST00000320895	CLPTM1L	5
ENSG00000161055	ENST00000292641	SCGB3A1	5
ENSG00000160013	ENST00000291294	PTGIR	19
ENSG00000275074	ENST00000611621	NUDT18	8
ENSG00000125788	ENST00000382398	DEFB126	20
ENSG00000054356	ENST00000295718	PTPRN	2
ENSG00000166862	ENST00000300105	CACNG2	22
ENSG00000214562	ENST00000381697	NUTM2D	10
ENSG00000203499	ENST00000527139	IQANK1	8
ENSG00000104064	ENST00000220429	GABPB1	15
ENSG00000151229	ENST00000280871	SLC2A13	12
ENSG00000101282	ENST00000217260	RSPO4	20
ENSG00000158863	ENST00000289921	FAM160B2	8
ENSG00000181827	ENST00000559447	RFX7	15
ENSG00000155008	ENST00000373173	APOOL	X
ENSG00000129194	ENST00000250055	SOX15	17
ENSG00000147488	ENST00000276480	ST18	8
ENSG00000010295	ENST00000619571	IFFO1	12
ENSG00000196652	ENST00000394170	ZKSCAN5	7
ENSG00000172680	ENST00000311923	MOS	8
ENSG00000100280	ENST00000357586	AP1B1	22
ENSG00000123106	ENST00000545336	CCDC91	12
ENSG00000005889	ENST00000379188	ZFX	X
ENSG00000164209	ENST00000355943	SLC25A46	5
ENSG00000196090	ENST00000373198	PTPRT	20
ENSG00000188467	ENST00000341459	SLC24A5	15
ENSG00000228486	ENST00000627399	C2orf92	2
ENSG00000161955	ENST00000338784	TNFSF13	17
ENSG00000156642	ENST00000345330	NPTN	15
ENSG00000255374	ENST00000531678	TAS2R43	12
ENSG00000187792	ENST00000341976	ZNF70	22
ENSG00000131941	ENST00000254260	RHPN2	19
ENSG00000105618	ENST00000321030	PRPF31	19
ENSG00000225180	ENST00000637878	PVALEF	17
ENSG00000096384	ENST00000371554	HSP90AB1	6
ENSG00000078114	ENST00000377122	NEBL	10
ENSG00000196262	ENST00000468812	PPIA	7
ENSG00000174943	ENST00000568000	KCTD13	16
ENSG00000223501	ENST00000445902	VPS52	6
ENSG00000153820	ENST00000392056	SPHKAP	2
ENSG00000038219	ENST00000040738	BOD1L1	4
ENSG00000261247	ENST00000569052	GOLGA8T	15
ENSG00000138363	ENST00000236959	ATIC	2
ENSG00000157657	ENST00000374126	ZNF618	9
ENSG00000249961	ENST00000433154	TERB1	16
ENSG00000153563	ENST00000409511	CD8A	2
ENSG00000171992	ENST00000394243	SYNPO	5
ENSG00000135637	ENST00000290418	CCDC142	2
ENSG00000125257	ENST00000645237	ABCC4	13
ENSG00000104047	ENST00000251250	DTWD1	15
ENSG00000083838	ENST00000594369	ZNF446	19
ENSG00000083807	ENST00000263093	SLC27A5	19
ENSG00000220008	ENST00000585527	LINGO3	19
ENSG00000175489	ENST00000339007	LRRC25	19
ENSG00000113742	ENST00000265085	CPEB4	5
ENSG00000184481	ENST00000374259	FOXO4	X
ENSG00000103375	ENST00000219660	AQP8	16
ENSG00000154813	ENST00000488423	DPH3	3
ENSG00000274276	ENST00000617706	CBSL	21
ENSG00000175445	ENST00000311322	LPL	8
ENSG00000137393	ENST00000259939	RNF144B	6
ENSG00000124571	ENST00000265351	XPO5	6
ENSG00000167513	ENST00000301019	CDT1	16
ENSG00000115761	ENST00000381685	NOL10	2
ENSG00000130052	ENST00000374599	STARD8	X
ENSG00000185303	ENST00000372325	SFTPA2	10
ENSG00000113739	ENST00000265087	STC2	5
ENSG00000255974	ENST00000301141	CYP2A6	19
ENSG00000173960	ENST00000309033	UBXN2A	2
ENSG00000124444	ENST00000336564	ZNF576	19
ENSG00000166272	ENST00000448841	WBP1L	10
ENSG00000126243	ENST00000588831	LRFN3	19
ENSG00000131116	ENST00000300811	ZNF428	19
ENSG00000241468	ENST00000292475	ATP5MF	7
ENSG00000165238	ENST00000297954	WNK2	9
ENSG00000164053	ENST00000320211	ATRIP	3
ENSG00000120137	ENST00000239231	PANK3	5
ENSG00000138039	ENST00000294954	LHCGR	2
ENSG00000029153	ENST00000266503	ARNTL2	12
ENSG00000166762	ENST00000381761	CATSPER2	15
ENSG00000175938	ENST00000318663	ORAI3	16
ENSG00000026036	ENST00000492259	RTEL1-TNFRSF6B	20
ENSG00000165813	ENST00000369287	CCDC186	10
ENSG00000014641	ENST00000539945	MDH1	2
ENSG00000198523	ENST00000357525	PLN	6
ENSG00000160113	ENST00000291442	NR2F6	19
ENSG00000197774	ENST00000568449	EME2	16
ENSG00000174851	ENST00000376901	YIF1A	11
ENSG00000102174	ENST00000379374	PHEX	X
ENSG00000149541	ENST00000265471	B3GAT3	11
ENSG00000198417	ENST00000334350	MT1F	16
ENSG00000136827	ENST00000351698	TOR1A	9
ENSG00000157551	ENST00000328656	KCNJ15	21
ENSG00000175592	ENST00000312562	FOSL1	11
ENSG00000134545	ENST00000544822	KLRC1	12
ENSG00000080839	ENST00000373664	RBL1	20
ENSG00000177150	ENST00000322247	FAM210A	18
ENSG00000175602	ENST00000312579	CCDC85B	11
ENSG00000277865	ENST00000622895	GOLGA6L22	15
ENSG00000112699	ENST00000380815	GMDS	6
ENSG00000185467	ENST00000327442	KPNA7	7
ENSG00000197062	ENST00000623276	ZSCAN26	6
ENSG00000132359	ENST00000254695	RAP1GAP2	17
ENSG00000176531	ENST00000292140	PHLDB3	19
ENSG00000102172	ENST00000404933	SMS	X
ENSG00000104497	ENST00000396330	SNX16	8
ENSG00000170949	ENST00000429604	ZNF160	19
ENSG00000205867	ENST00000412090	KRTAP5-2	11
ENSG00000119431	ENST00000238379	HDHD3	9
ENSG00000149679	ENST00000279101	CABLES2	20
ENSG00000164619	ENST00000297161	BMPER	7
ENSG00000148377	ENST00000277517	IDI2	10
ENSG00000106066	ENST00000409850	CPVL	7
ENSG00000156959	ENST00000287585	LHFPL4	3
ENSG00000276966	ENST00000615164	HIST1H4E	6
ENSG00000149716	ENST00000279147	ORAOV1	11
ENSG00000119915	ENST00000370005	ELOVL3	10
ENSG00000107771	ENST00000372088	CCSER2	10
ENSG00000104885	ENST00000398665	DOT1L	19
ENSG00000185324	ENST00000353379	CDK10	16
ENSG00000048140	ENST00000310032	TSPAN17	5
ENSG00000115806	ENST00000234160	GORASP2	2
ENSG00000112110	ENST00000367034	MRPL18	6
ENSG00000166262	ENST00000299338	FAM227B	15
ENSG00000065150	ENST00000261574	IPO5	13
ENSG00000185002	ENST00000332958	RFX6	6
ENSG00000164695	ENST00000297265	CHMP4C	8
ENSG00000168961	ENST00000395473	LGALS9	17
ENSG00000023330	ENST00000394965	ALAS1	3
ENSG00000184428	ENST00000329245	TOP1MT	8
ENSG00000221867	ENST00000598245	MAGEA3	X
ENSG00000055483	ENST00000542802	USP36	17
ENSG00000184258	ENST00000370532	CDR1	X
ENSG00000074317	ENST00000310112	SNCB	5
ENSG00000100997	ENST00000376542	ABHD12	20
ENSG00000196600	ENST00000306494	SLC22A25	11
ENSG00000165630	ENST00000378572	PRPF18	10
ENSG00000100994	ENST00000216962	PYGB	20
ENSG00000123552	ENST00000327681	USP45	6
ENSG00000100053	ENST00000215855	CRYBB3	22
ENSG00000011143	ENST00000393119	MKS1	17
ENSG00000273542	ENST00000611927	HIST1H4K	6
ENSG00000183921	ENST00000602312	SDR42E2	16
ENSG00000139793	ENST00000376673	MBNL2	13
ENSG00000278828	ENST00000369163	HIST1H3H	6
ENSG00000280709	ENST00000628444	LINC02203	15
ENSG00000127586	ENST00000262315	CHTF18	16
ENSG00000118407	ENST00000237172	FILIP1	6
ENSG00000137204	ENST00000372585	SLC22A7	6
ENSG00000155465	ENST00000397532	SLC7A7	14
ENSG00000213676	ENST00000375203	ATF6B	6
ENSG00000197077	ENST00000358431	KIAA1671	22
ENSG00000145495	ENST00000274140	MARCH6	5
ENSG00000164458	ENST00000296946	TBXT	6
ENSG00000106692	ENST00000223528	FKTN	9
ENSG00000164627	ENST00000287152	KIF6	6
ENSG00000163046	ENST00000409867	ANKRD30BL	2
ENSG00000115840	ENST00000422440	SLC25A12	2
ENSG00000198265	ENST00000580168	HELZ	17
ENSG00000274791	ENST00000369505	F8A2	X
ENSG00000277858	ENST00000354514	H2AFB2	X
ENSG00000151640	ENST00000338492	DPYSL4	10
ENSG00000204334	ENST00000409885	ERICH2	2
ENSG00000104826	ENST00000221421	LHB	19
ENSG00000160282	ENST00000397748	FTCD	21
ENSG00000138068	ENST00000407963	SULT6B1	2
ENSG00000106991	ENST00000373203	ENG	9
ENSG00000123572	ENST00000243300	NRK	X
ENSG00000181929	ENST00000316299	PRKAG1	12
ENSG00000196642	ENST00000371663	RABL6	9
ENSG00000170166	ENST00000306324	HOXD4	2
ENSG00000172264	ENST00000217246	MACROD2	20
ENSG00000175779	ENST00000318792	C15orf53	15
ENSG00000183908	ENST00000497933	LRRC55	11
ENSG00000100522	ENST00000216410	GNPNAT1	14
ENSG00000161270	ENST00000378910	NPHS1	19
ENSG00000168283	ENST00000376663	BMI1	10
ENSG00000122591	ENST00000432176	FAM126A	7
ENSG00000112041	ENST00000229771	TULP1	6
ENSG00000158292	ENST00000377893	GPR153	1
ENSG00000102104	ENST00000379984	RS1	X
ENSG00000134817	ENST00000606794	APLNR	11
ENSG00000198805	ENST00000361505	PNP	14
ENSG00000165443	ENST00000373880	PHYHIPL	10
ENSG00000168634	ENST00000305479	WFDC13	20
ENSG00000151704	ENST00000392664	KCNJ1	11
ENSG00000183873	ENST00000413689	SCN5A	3
ENSG00000182931	ENST00000335769	WFDC10B	20
ENSG00000157540	ENST00000339659	DYRK1A	21
ENSG00000005156	ENST00000378526	LIG3	17
ENSG00000107165	ENST00000388918	TYRP1	9
ENSG00000183020	ENST00000332231	AP2A2	11
ENSG00000260001	ENST00000565886	TGFBR3L	19
ENSG00000140859	ENST00000541240	KIFC3	16
ENSG00000171533	ENST00000304771	MAP6	11
ENSG00000228517	ENST00000434883	CT47A7	X
ENSG00000188089	ENST00000399518	PLA2G4E	15
